2025-11-28 20:01:39,162.247.243.29,192.168.68.81,443,62840,0,446,NORMAL
2025-11-28 20:01:39,192.168.68.81,172.217.74.94,50630,443,0,41,ATTACK DETECTED
2025-11-28 20:01:39,192.168.68.81,162.247.243.29,62840,443,0,40,ATTACK DETECTED
2025-11-28 20:01:39,172.217.74.94,192.168.68.81,443,50630,0,52,ATTACK DETECTED
2025-11-28 20:01:40,98.83.121.236,192.168.68.81,9000,63342,0,78,NORMAL
2025-11-28 20:01:40,192.168.68.81,98.83.121.236,63342,9000,0,40,ATTACK DETECTED
2025-11-28 20:01:40,192.168.68.81,96.104.60.102,62834,443,0,41,ATTACK DETECTED
2025-11-28 20:01:40,96.104.60.102,192.168.68.81,443,62834,0,52,ATTACK DETECTED
2025-11-28 20:01:40,192.168.68.81,162.159.134.234,59594,443,0,182,NORMAL
2025-11-28 20:01:40,162.159.134.234,192.168.68.81,443,59594,0,74,NORMAL
2025-11-28 20:01:40,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:40,192.168.68.81,192.168.71.255,57621,57621,1,72,NORMAL
2025-11-28 20:01:40,142.250.65.234,192.168.68.81,443,55288,1,109,NORMAL
2025-11-28 20:01:40,192.168.68.81,142.250.65.234,55288,443,1,61,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,109,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,1228,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,1228,ATTACK DETECTED
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,1228,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,1228,ATTACK DETECTED
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,1042,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,165,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,113,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1272,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,208,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,561,ATTACK DETECTED
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,52,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,52,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,77,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,118,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,71,NORMAL
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,75,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,51,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,56,NORMAL
2025-11-28 20:01:41,162.159.135.232,192.168.68.81,443,56395,1,901,ATTACK DETECTED
2025-11-28 20:01:41,192.168.68.81,162.159.135.232,56395,443,1,71,NORMAL
2025-11-28 20:01:41,192.168.68.81,172.215.132.18,65060,443,0,71,NORMAL
2025-11-28 20:01:41,172.215.132.18,192.168.68.81,443,65060,0,40,ATTACK DETECTED
2025-11-28 20:01:42,192.168.68.1,239.255.255.250,34411,1900,1,411,ATTACK DETECTED
2025-11-28 20:01:42,192.168.68.1,239.255.255.250,34411,1900,1,420,ATTACK DETECTED
2025-11-28 20:01:42,192.168.68.81,216.169.159.30,59380,443,0,41,ATTACK DETECTED
2025-11-28 20:01:42,216.169.159.30,192.168.68.81,443,59380,0,40,ATTACK DETECTED
2025-11-28 20:01:43,162.159.134.234,192.168.68.81,443,59594,0,94,NORMAL
2025-11-28 20:01:43,162.159.134.234,192.168.68.81,443,59594,0,83,NORMAL
2025-11-28 20:01:43,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:43,162.159.134.234,192.168.68.81,443,59594,0,83,NORMAL
2025-11-28 20:01:43,162.159.134.234,192.168.68.81,443,59594,0,84,NORMAL
2025-11-28 20:01:43,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:43,192.168.68.81,162.254.193.75,56803,27019,0,94,NORMAL
2025-11-28 20:01:43,162.254.193.75,192.168.68.81,27019,56803,0,40,ATTACK DETECTED
2025-11-28 20:01:43,162.159.134.234,192.168.68.81,443,59594,0,91,NORMAL
2025-11-28 20:01:44,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:44,169.254.100.1,239.255.255.250,50760,1900,1,221,ATTACK DETECTED
2025-11-28 20:01:44,169.254.100.1,239.255.255.250,50760,1900,1,225,ATTACK DETECTED
2025-11-28 20:01:44,169.254.100.1,239.255.255.250,50760,1900,1,229,ATTACK DETECTED
2025-11-28 20:01:44,169.254.100.1,239.255.255.250,50759,1900,1,222,ATTACK DETECTED
2025-11-28 20:01:44,192.168.68.81,104.46.162.225,63654,443,0,1169,ATTACK DETECTED
2025-11-28 20:01:44,192.168.68.81,104.46.162.225,63654,443,0,1480,ATTACK DETECTED
2025-11-28 20:01:44,192.168.68.81,104.46.162.225,63654,443,0,130,NORMAL
2025-11-28 20:01:44,104.46.162.225,192.168.68.81,443,63654,0,40,ATTACK DETECTED
2025-11-28 20:01:44,104.46.162.225,192.168.68.81,443,63654,0,87,NORMAL
2025-11-28 20:01:44,104.46.162.225,192.168.68.81,443,63654,0,485,ATTACK DETECTED
2025-11-28 20:01:44,192.168.68.81,104.46.162.225,63654,443,0,40,ATTACK DETECTED
2025-11-28 20:01:44,192.168.68.81,142.250.64.67,60205,443,1,134,NORMAL
2025-11-28 20:01:44,142.250.64.67,192.168.68.81,443,60205,1,55,NORMAL
2025-11-28 20:01:44,142.250.64.67,192.168.68.81,443,60205,1,143,NORMAL
2025-11-28 20:01:44,192.168.68.81,142.250.64.67,60205,443,1,63,NORMAL
2025-11-28 20:01:44,142.250.64.67,192.168.68.81,443,60205,1,52,NORMAL
2025-11-28 20:01:45,192.168.68.81,104.18.6.197,54130,443,0,41,ATTACK DETECTED
2025-11-28 20:01:45,104.18.6.197,192.168.68.81,443,54130,0,52,ATTACK DETECTED
2025-11-28 20:01:45,192.168.68.81,104.16.223.179,57775,443,0,41,ATTACK DETECTED
2025-11-28 20:01:45,104.16.223.179,192.168.68.81,443,57775,0,52,ATTACK DETECTED
2025-11-28 20:01:45,192.168.68.81,151.101.193.21,54777,443,0,41,ATTACK DETECTED
2025-11-28 20:01:45,151.101.193.21,192.168.68.81,443,54777,0,52,ATTACK DETECTED
2025-11-28 20:01:45,192.168.68.81,104.19.176.211,59557,443,0,41,ATTACK DETECTED
2025-11-28 20:01:45,104.19.176.211,192.168.68.81,443,59557,0,52,ATTACK DETECTED
2025-11-28 20:01:45,192.168.68.81,151.101.193.21,52873,443,0,41,ATTACK DETECTED
2025-11-28 20:01:45,151.101.193.21,192.168.68.81,443,52873,0,52,ATTACK DETECTED
2025-11-28 20:01:46,192.168.68.81,224.0.0.251,5353,5353,1,73,ATTACK DETECTED
2025-11-28 20:01:46,192.168.68.1,239.255.255.250,34411,1900,1,483,ATTACK DETECTED
2025-11-28 20:01:46,192.168.68.72,224.0.0.251,5353,5353,1,258,ATTACK DETECTED
2025-11-28 20:01:46,34.198.52.31,192.168.68.81,443,53435,0,40,NORMAL
2025-11-28 20:01:46,192.168.68.81,34.198.52.31,53435,443,0,40,ATTACK DETECTED
2025-11-28 20:01:47,192.168.68.81,162.159.134.234,59594,443,0,182,NORMAL
2025-11-28 20:01:47,162.159.134.234,192.168.68.81,443,59594,0,74,NORMAL
2025-11-28 20:01:47,162.159.134.234,192.168.68.81,443,59594,0,100,NORMAL
2025-11-28 20:01:47,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:47,162.159.134.234,192.168.68.81,443,59594,0,112,NORMAL
2025-11-28 20:01:47,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:47,192.168.68.81,162.159.135.232,56395,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:47,192.168.68.81,162.159.135.232,56395,443,1,689,ATTACK DETECTED
2025-11-28 20:01:47,162.159.134.234,192.168.68.81,443,59594,0,102,NORMAL
2025-11-28 20:01:47,162.159.135.232,192.168.68.81,443,56395,1,52,NORMAL
2025-11-28 20:01:47,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:47,162.159.135.232,192.168.68.81,443,56395,1,124,NORMAL
2025-11-28 20:01:47,162.159.135.232,192.168.68.81,443,56395,1,1228,ATTACK DETECTED
2025-11-28 20:01:47,192.168.68.81,162.159.135.232,56395,443,1,73,NORMAL
2025-11-28 20:01:47,192.168.68.81,162.159.135.232,56395,443,1,71,NORMAL
2025-11-28 20:01:47,192.168.68.81,239.255.255.250,65094,1900,1,153,NORMAL
2025-11-28 20:01:47,52.7.142.179,192.168.68.81,443,61809,0,71,NORMAL
2025-11-28 20:01:47,192.168.68.81,52.7.142.179,61809,443,0,75,NORMAL
2025-11-28 20:01:47,52.7.142.179,192.168.68.81,443,61809,0,40,NORMAL
2025-11-28 20:01:47,192.168.68.81,151.101.193.21,49413,443,0,41,ATTACK DETECTED
2025-11-28 20:01:47,151.101.193.21,192.168.68.81,443,49413,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,65094,1,414,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,62841,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,255,NORMAL
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,62841,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,62841,0,283,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,62841,0,940,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,60000,62841,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62841,60000,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,34.202.146.10,53904,443,0,41,ATTACK DETECTED
2025-11-28 20:01:48,34.202.146.10,192.168.68.81,443,53904,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,96.104.60.114,49952,443,0,41,ATTACK DETECTED
2025-11-28 20:01:48,96.104.60.114,192.168.68.81,443,49952,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,233,NORMAL
2025-11-28 20:01:48,192.168.68.81,35.186.224.24,51478,443,0,41,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,35.186.224.9,63640,443,0,41,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,174,NORMAL
2025-11-28 20:01:48,35.186.224.24,192.168.68.81,443,51478,0,52,ATTACK DETECTED
2025-11-28 20:01:48,35.186.224.9,192.168.68.81,443,63640,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,61,NORMAL
2025-11-28 20:01:48,192.168.68.72,192.168.68.81,1900,65094,1,308,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.76,192.168.68.81,8009,62842,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.76,62842,8009,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.72,62843,8060,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.72,192.168.68.81,8060,62843,0,52,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.72,62843,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.81,192.168.68.72,62843,8060,0,215,NORMAL
2025-11-28 20:01:48,192.168.68.72,192.168.68.81,8060,62843,0,40,ATTACK DETECTED
2025-11-28 20:01:48,192.168.68.72,192.168.68.81,8060,62843,0,238,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62843,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62843,0,1350,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62843,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62843,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62843,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,230,NORMAL
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,79,NORMAL
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,229,NORMAL
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,52,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62844,0,52,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,233,NORMAL
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62844,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62844,0,127,NORMAL
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,40,ATTACK DETECTED
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,40,ATTACK DETECTED
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,40,ATTACK DETECTED
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,79,NORMAL
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,327,NORMAL
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,75,NORMAL
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,321,NORMAL
2025-11-28 20:01:49,192.168.68.81,151.101.0.84,63429,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,151.101.0.84,63429,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:49,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:49,151.101.0.84,192.168.68.81,443,63429,1,606,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,151.101.0.84,63429,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,151.101.0.84,63429,443,1,1278,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,151.101.0.84,63429,443,1,510,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,96.104.60.118,63638,443,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.72,192.168.68.81,8060,62844,0,40,ATTACK DETECTED
2025-11-28 20:01:49,192.168.68.81,192.168.68.72,62844,8060,0,40,ATTACK DETECTED
2025-11-28 20:01:49,151.101.0.84,192.168.68.81,443,63429,1,53,NORMAL
2025-11-28 20:01:49,151.101.0.84,192.168.68.81,443,63429,1,52,NORMAL
2025-11-28 20:01:49,96.104.60.118,192.168.68.81,443,63638,0,40,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,69,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,478,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,1308,ATTACK DETECTED
2025-11-28 20:01:50,151.101.0.84,192.168.68.81,443,63429,1,612,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,68,NORMAL
2025-11-28 20:01:50,192.168.68.81,151.101.0.84,63429,443,1,69,NORMAL
2025-11-28 20:01:50,192.168.68.81,13.33.109.7,61860,443,0,41,ATTACK DETECTED
2025-11-28 20:01:50,13.33.109.7,192.168.68.81,443,61860,0,52,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,162.247.243.29,63645,443,0,857,ATTACK DETECTED
2025-11-28 20:01:50,162.247.243.29,192.168.68.81,443,63645,0,500,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,162.247.243.29,62840,443,0,1231,ATTACK DETECTED
2025-11-28 20:01:50,162.247.243.29,192.168.68.81,443,62840,0,40,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,162.247.243.29,63645,443,0,40,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,54.200.148.183,49643,443,0,41,ATTACK DETECTED
2025-11-28 20:01:50,54.200.148.183,192.168.68.81,443,49643,0,52,ATTACK DETECTED
2025-11-28 20:01:50,192.168.68.81,199.232.214.250,51482,443,0,41,ATTACK DETECTED
2025-11-28 20:01:50,199.232.214.250,192.168.68.81,443,51482,0,52,ATTACK DETECTED
2025-11-28 20:01:50,162.247.243.29,192.168.68.81,443,62840,0,446,ATTACK DETECTED
2025-11-28 20:01:51,192.168.68.81,98.83.121.236,63342,9000,0,78,NORMAL
2025-11-28 20:01:51,98.83.121.236,192.168.68.81,9000,63342,0,40,NORMAL
2025-11-28 20:01:51,192.168.68.81,162.247.243.29,62840,443,0,40,ATTACK DETECTED
2025-11-28 20:01:51,192.168.68.81,34.158.255.62,65029,80,0,51,NORMAL
2025-11-28 20:01:51,34.158.255.62,192.168.68.81,80,65029,0,51,NORMAL
2025-11-28 20:01:51,192.168.68.1,239.255.255.250,34411,1900,1,479,ATTACK DETECTED
2025-11-28 20:01:51,192.168.68.81,34.158.255.62,65029,80,0,40,ATTACK DETECTED
2025-11-28 20:01:51,162.159.134.234,192.168.68.81,443,59594,0,88,NORMAL
2025-11-28 20:01:51,162.159.134.234,192.168.68.81,443,59594,0,82,NORMAL
2025-11-28 20:01:51,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:51,162.159.134.234,192.168.68.81,443,59594,0,80,NORMAL
2025-11-28 20:01:51,162.159.134.234,192.168.68.81,443,59594,0,79,NORMAL
2025-11-28 20:01:51,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:51,162.159.134.234,192.168.68.81,443,59594,0,79,NORMAL
2025-11-28 20:01:51,192.168.68.81,162.159.134.234,59594,443,0,40,ATTACK DETECTED
2025-11-28 20:01:52,192.168.68.81,140.82.112.21,63652,443,0,41,ATTACK DETECTED
2025-11-28 20:01:52,192.168.68.81,140.82.113.21,63651,443,0,41,ATTACK DETECTED
2025-11-28 20:01:52,140.82.112.21,192.168.68.81,443,63652,0,52,ATTACK DETECTED
2025-11-28 20:01:52,140.82.113.21,192.168.68.81,443,63651,0,52,ATTACK DETECTED
2025-11-28 20:01:52,192.168.68.81,35.186.224.38,56809,443,0,75,NORMAL
2025-11-28 20:01:52,35.186.224.38,192.168.68.81,443,56809,0,40,ATTACK DETECTED
2025-11-28 20:01:52,192.168.68.81,3.215.248.154,63341,8095,0,83,NORMAL
